20783	1887	5
9	2410	15
215	211	8
130	5296	12
4872	7862	14
385	578	10
335	7390	13
112	202	15
17812	8925	22
350	4224	7
138	8814	3
15731	8858	16
26996	5648	34
109	9228	11
119	9106	18
11781	928	2
139	9327	1
222	328	7
8975	9589	0
45	3115	16
5601	6220	11
2	1974	6
120	3601	10
129	5625	26
103	8030	9
1917	4271	10
168	363	5
31665	2130	15
16	5578	11
816	8465	4
16	4612	9
14	7704	12
123	4207	3
107	1774	2
109	6530	1
256	4749	6
26880	3763	1
1710	1843	6
306	2489	23
14	1809	11
163	4854	0
766	839	1
1136	7428	5
110	6411	4
159	3795	10
36569	4919	11
123	9699	4
142	3507	24
1063	9093	12
123	582	21
267	763	7
116	2429	5
14	1204	21
32769	129	13
6781	4671	11
39	8843	0
339	9624	2
161	2386	6
1355	5557	2
426	301	11
9869	2331	10
5432	7438	7
474	2013	18
31627	1169	12
8493	4918	18
398	109	9
103	4593	12
33561	3601	31
8999	1416	3
108	5961	2
396	9250	8
1480	6831	1
112	2475	8
2554	1718	5
332	5321	6
14	9111	18
103	9012	11
2454	9395	9
9874	5177	12
14	7839	14
45	422	9
4324	4994	17
5628	447	5
24439	1766	4
368	3361	23
5712	9669	6
1770	8109	16
1829	5836	8
24684	7945	16
33523	1798	11
220	3829	8
105	6588	15
110	6540	6
979	4630	8
12	3448	12
173	6252	5
18505	5911	20
3582	4071	16
1569	6678	7
105	9310	31
1069	6205	2
124	7268	15
6318	8582	5
106	4865	10
144	8630	21
102	5048	6
117	7579	6
12	1715	5
1213	8760	7
1071	1459	14
225	9325	4
19676	7873	7
565	4903	3
104	8721	7
215	7024	1
130	9111	17
12	9047	2
633	9587	5
403	5005	4
27088	6297	14
183	8806	0
253	2994	19
1329	8447	13
21542	2918	13
164	5651	22
14	9844	28
1005	5485	14
9200	2568	13
145	9534	13
268	7420	18
174	6693	15
110	4900	5
3928	3322	21
134	7866	2
6857	1266	0
102	7568	1
29609	126	11
3301	9827	5
12889	5383	1
1584	6455	0
14	4636	19
14	5113	15
19541	9500	18
27788	8525	0
222	4429	9
898	8417	3
108	7526	3
300	7428	8
149	1004	4
1680	6796	11
2803	4902	11
5538	3891	1
12	5625	25
21	8710	13
102	279	6
28282	9307	2
984	8118	2
234	9909	17
35981	5107	16
14	1688	13
106	1346	20
108	8424	9
1127	977	9
15676	4595	0
12	6708	2
18634	1004	9
1540	4213	15
104	479	10
3235	8498	9
126	4292	6
612	6421	12
14	1241	27
2899	9448	3
19332	8669	6
105	8245	3
1109	7315	2
6384	4762	9
217	6526	25
102	3227	11
24359	4479	1
2	3358	5
6045	9673	1
111	3410	8
16254	607	23
123	2812	24
3165	5352	9
3133	9785	19
7035	5866	4
1340	5769	7
23379	3473	1
1027	9419	7
5188	1813	32
12	650	21
3910	9663	10
12	3968	14
104	9127	3
104	972	16
36168	8796	24
387	1661	1
14	837	21
8404	269	9
103	1485	18
2289	2997	6
154	2232	17
214	939	4
314	4091	8
282	246	0
118	8803	4
402	1977	6
101	7947	10
1450	1569	21
24528	1250	29
1301	2643	4
9871	5741	4
12	1638	11
241	2042	2
1393	1019	5
103	1355	4
9	6461	13
371	9372	16
2	7587	11
827	4146	0
235	7050	19
117	6027	5
102	2084	13
104	3557	3
14	3885	16
174	5337	18
108	2358	7
129	1228	6
693	7931	5
1459	6449	9
155	6065	0
399	6363	2
9628	1509	6
21816	3195	3
175	4419	0
1018	5324	0
15287	4400	0
14	3009	14
246	206	9
805	125	3
16	5713	3
24829	4476	1
102	39	20
57	6451	10
308	745	10
8017	1559	32
14	9441	16
400	4311	8
405	7284	6
325	8875	29
31350	8353	6
3639	3056	23
104	6538	5
836	3292	29
125	4183	14
27726	8515	0
121	1875	1
160	4836	17
140	7908	6
10343	8985	9
110	7604	2
3913	830	3
20352	891	5
211	7909	13
30207	72	6
549	606	9
151	1172	1
6203	5812	23
102	2477	11
16	4469	13
24398	5100	8
14	7529	8
15090	9158	11
184	6268	24
122	9841	4
12	1228	5
102	8645	1
125	7230	31
12	770	7
235	3939	3
34010	9444	8
103	2830	13
110	3839	10
225	7473	6
10052	8948	12
347	1390	3
188	3385	1
101	4842	9
5404	1655	16
5616	1281	32
9097	8653	20
109	8186	7
12	2951	8
13795	7792	15
9241	2268	20
1123	6725	1
1587	4565	9
122	3386	6
127	851	8
104	8750	5
26113	3794	14
1696	1690	32
23649	5487	9
116	7469	1
2025	2640	1
9666	7497	3
652	6741	22
228	8894	7
145	8944	32
501	4192	10
19790	6997	11
104	5702	10
12	4617	13
18398	4839	3
119	15	7
117	3823	12
6262	2327	25
101	3242	14
103	6561	13
1595	3691	19
2490	2652	12
299	4607	5
1545	2307	23
5749	4778	1
34411	8277	37
864	3953	2
1880	1389	10
989	2813	4
23353	7591	0
1927	4128	5
14	237	30
32969	9228	12
4875	2402	6
6931	6279	10
133	2991	17
153	8055	0
111	4157	6
117	7151	1
127	2643	0
2372	2692	14
13154	4251	17
138	4249	19
1813	7216	21
1066	8825	15
186	5912	0
1827	8381	7
133	5261	8
489	7169	13
164	713	5
8	8118	24
521	6927	28
684	5474	18
139	8822	8
422	7256	8
14	8377	32
12	1642	10
104	3011	8
24689	314	9
14	6005	37
174	9879	22
1536	1407	9
9	2812	18
177	9157	8
8094	828	3
102	4293	3
102	1890	21
1192	2421	12
12	6317	15
511	2687	5
124	3733	2
85	7165	11
110	5905	20
179	678	4
839	7451	6
14	4675	10
6171	8253	6
2794	2314	13
397	5972	2
117	6023	4
162	6635	21
20755	5336	7
663	4085	5
12	2913	5
161	7168	7
35408	718	35
325	2767	22
170	3455	13
143	4581	12
368	4501	19
120	1569	16
1651	9313	5
36498	4344	19
117	2076	38
1603	919	3
14	6278	7
12658	1621	20
116	9062	14
115	3565	22
898	6132	9
1619	3720	10
118	2119	13
128	8802	26
2	9647	0
162	1038	12
592	5798	1
12750	586	2
731	5326	13
495	9150	5
113	4210	8
102	2799	12
144	3784	6
144	1513	3
23669	9720	15
12	9506	17
9333	6062	16
197	5487	4
120	9319	15
20708	8934	8
308	6306	10
3379	6755	11
781	8887	12
1663	8507	7
27949	7705	11
123	9438	3
499	9848	4
101	9289	7
101	1479	8
126	601	17
833	5513	0
162	810	2
12	7338	9
399	9424	15
12	6027	12
583	3479	12
1153	2942	8
254	9552	0
258	5140	2
1556	8405	8
31976	1831	18
847	6692	9
162	6821	19
1092	6068	2
2590	5816	1
3380	9187	15
101	206	10
85	2714	27
101	4418	2
12	1892	14
114	3206	0
109	4889	1
27348	5810	2
3337	5357	10
115	7983	24
2757	2475	14
103	2029	11
2149	1332	8
799	644	4
12	3589	9
187	8660	6
1710	4072	4
135	3280	3
108	9392	22
2018	6212	11
101	298	2
11732	3583	12
149	5822	5
9712	5873	26
538	5494	8
6229	9176	11
14	2529	23
27011	4376	13
13	9085	12
2499	1126	11
30662	9965	2
107	155	17
11661	1362	6
142	6154	1
22724	7695	11
118	599	33
25488	9861	16
35669	1188	11
359	9858	7
101	3681	15
136	1626	0
1779	3361	22
101	8647	7
103	2081	4
214	7726	6
36738	6145	20
102	3041	8
8	5043	19
8240	7705	0
39	5690	0
28701	9818	5
6256	5263	1
8034	4771	9
3031	8772	7
108	4539	19
15732	7683	1
695	2419	6
114	3023	0
12	45	14
139	625	1
735	3184	2
104	7176	4
111	7158	15
111	9982	19
145	8938	10
149	2355	12
261	7189	21
121	5471	16
121	9400	11
12	9796	5
1775	5526	19
711	6682	15
12	4	8
148	989	9
35743	7055	4
577	9515	5
101	1966	12
103	809	7
218	5216	0
520	9476	6
1917	5749	9
914	1591	14
145	6765	2
11772	7983	9
121	348	12
12	4652	10
125	3344	18
1935	4957	16
5368	9637	7
510	4049	11
29661	4481	10
28990	3931	8
377	5651	37
9363	7548	9
911	2101	21
104	33	7
8385	1091	4
14	7627	13
14	9997	19
106	4891	15
15636	6367	21
7406	9864	10
268	2594	11
106	6623	22
123	9328	7
8	5330	1
485	388	7
102	3429	6
130	5007	19
217	6501	8
1415	481	4
186	5816	0
6120	1421	16
25444	1994	5
14	9385	25
9924	3451	2
12	3465	17
12	4367	2
20547	760	14
107	5873	9
137	4629	8
14	6660	27
1364	5763	1
115	1451	19
7730	2328	7
14	332	10
14	2669	15
112	9850	11
107	9394	24
1828	5365	6
169	7066	11
140	9039	11
2164	2687	7
14	2197	34
8277	9167	14
101	6730	1
4866	1629	10
116	9614	26
105	4141	1
112	6451	1
145	3240	10
259	4147	10
2500	5187	11
26172	1199	12
1125	3342	8
17733	5386	0
1658	4146	5
28165	4123	6
7725	7025	12
1521	6548	22
113	1367	2
610	6743	18
14	622	22
305	2945	13
101	8202	9
2470	9736	5
106	6725	37
1615	9515	30
322	9600	8
107	9210	12
102	7278	12
12	7975	5
224	3487	5
109	6870	2
121	8320	32
101	9931	27
147	5032	19
640	9950	23
104	1062	1
2	2726	24
125	276	13
119	9857	21
17402	7721	15
118	5389	4
1014	4705	0
2	9606	6
104	1922	11
32814	8330	3
533	440	25
114	3366	0
1484	9989	0
5947	3451	4
772	1896	4
4252	6556	11
389	4754	2
1084	1069	18
227	8219	18
108	9330	8
22165	7739	4
143	5542	2
59	8672	5
421	669	3
26413	649	15
6817	1466	17
7867	7671	4
7614	6463	0
12	105	6
152	1847	12
151	3609	5
5495	6405	7
713	7920	10
8324	7754	0
343	9577	2
14	8653	21
2877	2192	11
621	3644	0
741	4203	7
1170	3803	1
399	3487	7
1979	6982	12
2	2593	26
110	4342	16
294	7093	30
101	6059	2
135	3091	9
216	226	5
8284	7376	4
154	826	5
236	3975	0
122	5821	28
16	9557	11
125	8020	10
104	3521	16
4099	2803	17
208	6634	3
768	8477	0
101	9229	15
24530	3253	3
16	177	12
14	1932	12
933	4639	6
101	7657	13
129	5602	11
113	3292	9
2892	9681	12
14366	349	27
33012	6805	4
101	814	8
115	4705	11
103	2723	24
112	6906	5
103	4587	9
101	1285	22
7871	4313	4
23705	9773	17
12	493	21
115	1221	12
210	395	0
1962	4719	0
103	3182	11
16	8378	4
153	8433	1
107	4624	2
3258	9495	21
2993	3174	8
314	5525	15
85	5241	13
168	1402	7
22389	8171	12
223	6461	6
14	4392	11
1489	1870	21
1957	3865	9
629	1545	1
111	2876	10
2831	4425	16
119	8842	18
123	3447	6
138	4405	18
108	5490	10
754	3800	11
129	6280	11
35591	7532	2
103	9160	3
154	7871	7
154	1042	10
1787	9237	4
125	4380	22
139	1885	4
23556	5745	5
111	5627	15
12	9025	6
1139	3463	7
780	9109	7
2429	8711	10
3138	6848	0
27415	3183	12
22251	6015	16
235	8591	7
10109	6486	8
7121	8164	9
1415	7160	39
23303	9332	26
16	535	3
164	9409	1
2	1996	24
10215	1737	3
7181	5106	0
744	4968	9
319	2511	2
118	5611	9
159	6253	8
14	8621	14
500	642	10
456	5916	20
148	3227	17
20167	7068	15
2454	9416	3
14	9250	26
101	2729	2
1941	3830	6
7863	6765	0
4628	6472	1
617	7618	5
31095	4198	17
425	4920	5
261	5049	1
9384	7923	2
129	2409	13
177	1894	22
9851	1340	4
33741	9795	1
13	7292	15
21009	997	9
133	8484	8
29939	3230	9
818	1772	11
486	3937	5
809	4254	8
582	2961	9
101	1999	3
105	4398	16
430	9441	6
25188	4613	3
7510	1342	4
10233	4487	1
1075	8635	7
134	5067	19
130	4968	10
2132	1875	2
4340	496	1
1108	3529	30
11517	3047	3
14	7468	20
9257	7988	13
805	7066	2
101	933	11
455	2366	14
14	1636	5
118	965	25
35722	8142	13
12	9765	10
114	8488	3
119	3840	2
113	2109	2
1313	2279	10
835	8678	8
457	790	0
14	527	25
1673	5734	21
112	5342	3
101	6984	4
230	5743	5
12358	6984	2
128	271	6
1112	8687	7
1019	9021	17
935	2352	3
36360	6183	8
13467	1181	0
302	9450	0
263	8418	9
374	7495	10
119	1477	15
12	100	19
523	2380	3
560	577	29
32315	5382	4
111	9621	18
530	4155	23
6354	6890	5
117	707	1
101	3177	4
13	863	2
1203	3730	2
120	2093	4
126	3548	3
101	9926	14
102	7880	3
553	1521	12
152	1980	15
36802	1840	7
107	4446	4
12	5792	15
101	9278	35
3028	3219	4
103	3204	7
3194	5767	21
14	7595	22
110	596	5
723	9896	14
149	4984	12
116	2767	11
133	9998	2
105	1787	3
120	1079	4
278	1125	6
14	636	8
220	9854	1
314	6501	3
805	6220	13
102	250	1
966	399	11
5481	7066	20
2478	5634	9
4200	8306	18
22404	7642	16
156	9547	2
1880	8987	10
641	8588	1
152	8277	34
176	9145	2
107	2822	14
104	8415	8
102	2458	18
1433	2251	18
7986	5670	6
127	2691	0
153	8103	0
25445	9330	16
166	7190	12
7850	1109	18
1911	8148	9
123	2279	25
34163	2657	10
399	2728	3
14151	1245	0
8715	8528	0
103	6417	22
14	5304	20
1953	7272	5
18352	2798	13
101	1851	16
24918	3962	29
31762	2314	6
180	9298	15
12	7129	5
8925	4128	1
4444	6518	7
156	3719	2
177	1365	5
262	9241	0
365	4669	7
14	1909	10
101	692	4
101	8151	11
117	6172	9
113	4545	2
146	8688	20
104	5118	7
709	4100	4
25443	60	5
120	2143	1
12	7667	15
10122	6704	3
380	7967	12
3021	2785	2
16500	1477	23
192	1687	5
35754	6608	7
14	5917	10
2806	4135	4
3335	3189	7
225	4109	16
538	1664	14
101	6970	1
1066	1293	10
103	2074	28
638	4033	18
121	2954	11
12	9714	17
110	837	10
2172	5113	9
729	1015	1
1412	6416	18
14	2845	15
563	8528	11
193	8315	2
194	3802	6
102	2459	6
18331	3206	22
104	1694	17
113	3968	17
28676	8075	4
174	6946	4
101	8122	5
22864	9142	5
101	6260	7
101	4949	2
57	7165	42
143	6776	19
189	6923	0
17488	1784	6
111	1953	8
964	4262	1
117	1874	10
113	6349	11
3715	9475	15
120	759	2
147	7857	2
9	801	15
30052	6917	2
14	882	12
4602	499	12
101	9944	17
102	7001	8
114	3729	0
12	8158	3
24068	2539	8
6079	2867	5
25758	7067	29
16838	4446	11
114	3158	0
18279	6087	16
14915	3073	4
24252	7247	13
9069	4739	5
118	2334	11
103	3026	12
126	1473	5
105	9404	8
14	9744	29
1064	6220	5
1011	246	2
102	1724	17
11573	146	8
113	8489	9
102	9943	2
389	4737	8
26738	2306	10
9930	2721	5
28407	4236	20
146	4349	3
103	6175	18
232	985	0
899	241	4
170	6307	1
14	4728	18
10080	8328	13
11382	1922	13
102	5269	7
304	8401	25
178	2704	2
185	5669	0
197	222	6
136	1674	0
116	146	15
1664	5323	10
101	606	8
382	8266	8
2613	7133	14
3521	9074	7
203	7844	27
115	7707	16
351	5831	4
27765	8523	0
5409	4181	23
845	7988	19
722	3322	31
30653	9455	4
2238	7628	11
139	7392	18
413	3254	8
12	3797	9
105	188	7
108	8779	8
229	4612	7
255	4938	29
32348	1797	4
4263	2922	15
13825	7608	3
3300	6150	12
7034	9572	5
1628	8711	15
912	9963	1
24251	4584	8
12725	6361	2
111	8672	17
875	5450	0
1766	1334	8
114	2847	0
402	646	9
115	5656	9
4116	7327	24
33559	3670	10
1534	2183	18
347	6679	25
875	5870	10
12	8159	23
25563	4876	23
24876	4826	4
228	4263	1
123	8740	9
7857	9033	5
23526	2062	12
617	444	4
2370	6102	3
267	532	5
115	7647	1
110	236	21
14	3743	14
103	2071	9
353	334	19
6606	7253	27
30864	21	19
5843	9220	6
26033	27	2
14	5747	21
1831	781	6
103	5840	12
103	7188	21
193	4212	16
131	4176	20
4837	1530	6
103	1435	4
122	7308	2
24646	157	25
11701	5747	19
8176	4991	1
762	4542	15
297	4048	34
145	1494	6
106	6592	29
216	3769	19
102	9329	13
148	2432	13
426	8394	16
108	8876	17
13631	3656	22
9	3659	15
106	1763	16
873	5177	5
6313	9043	1
103	5619	4
108	9351	15
1735	9600	13
12	2073	14
12	824	11
1081	6440	10
173	1952	10
111	1408	5
119	6687	4
8739	8038	7
107	5295	20
1501	5580	4
4540	6851	10
143	4316	17
135	5061	3
23128	9931	15
144	5758	10
162	3728	2
102	6520	5
7340	7046	5
176	6161	3
436	6984	7
6107	2480	16
4152	9927	0
14	7954	18
17619	4165	6
12	4072	33
110	4449	9
14439	2737	2
1289	4826	7
13385	1471	4
139	1133	6
102	5364	8
155	5985	0
17161	8648	13
694	6893	7
23347	7893	17
124	3434	11
175	4499	0
125	4899	4
2	572	28
1611	8471	8
111	7424	4
813	3415	1
102	9170	1
122	3884	18
1170	4804	15
14	7260	20
19373	9236	5
14	6775	10
6385	7287	16
13625	2355	16
2398	1180	2
34358	8254	6
137	7368	8
226	9026	3
2	125	10
19614	4888	9
133	9565	10
212	4273	0
5179	2955	6
11547	2757	11
101	8447	14
112	520	1
158	556	5
6487	4076	12
101	950	1
2163	8968	5
13	8673	15
133	4182	15
375	1501	9
23171	1231	1
183	8718	0
21052	6487	5
119	3859	8
14	1078	25
14	4724	19
29231	642	8
120	1110	11
21905	7066	7
101	4510	3
564	5666	7
12	8796	8
2472	4865	17
117	9239	4
211	4125	10
1488	9820	14
202	2191	2
882	1312	6
405	1061	19
7082	7197	5
14	4561	13
22691	6647	7
472	3696	3
226	6978	9
32812	725	12
137	6592	30
102	8120	3
8619	7441	9
12	1628	7
1348	9007	10
12	6975	8
119	6480	22
5028	2997	2
2062	8579	1
9033	942	12
24967	7094	8
26089	8020	0
4084	6690	3
128	284	12
12	6299	2
102	8433	9
10093	1088	4
12	9334	2
169	2024	11
111	9003	16
21	8814	13
204	7363	16
2	3794	15
14007	2580	12
1056	1687	7
102	7899	9
121	9293	12
15868	9162	15
136	2826	12
430	6972	4
432	2076	25
8437	2812	15
336	2165	1
263	9720	1
104	1501	2
440	7689	4
10005	8140	12
11366	1696	4
192	7706	17
12	853	5
24139	3032	7
8938	8570	11
352	37	5
6316	2830	1
34423	9455	26
177	8500	5
101	7670	6
180	2004	11
57	7946	10
32589	8354	26
25604	3770	5
12	5438	9
144	8786	13
102	9845	7
135	6123	3
5555	8534	13
4436	8610	7
22954	5295	2
1331	1154	6
121	9130	8
167	5765	9
248	8888	8
1389	7434	5
3423	76	7
106	2540	21
122	1061	5
210	347	0
163	4926	0
2034	6559	4
9	3721	17
12	9105	6
134	1458	1
12	5011	1
12	8060	6
347	2204	10
14	6873	14
106	6374	11
3117	8843	5
159	1369	5
57	4386	13
102	2102	19
2055	9307	0
119	8794	18
26530	6607	4
724	2584	4
31628	6514	1
1266	2857	8
143	4702	13
158	6115	3
133	9177	4
106	4487	12
106	9803	9
252	1693	8
181	3160	16
3703	8702	11
107	6502	5
12	8821	14
1329	881	18
30418	9262	21
18377	2194	6
2672	7557	0
14508	1469	0
111	2255	2
2090	5626	1
7312	9484	5
4167	6181	13
539	9926	6
157	2083	10
21	846	6
12	1366	9
32461	8423	6
14	1177	9
195	3384	2
101	1686	5
445	7961	0
4578	1962	2
2921	310	17
8334	8914	23
14	6750	12
120	7131	2
14	7099	16
148	9089	3
2551	2163	14
14	7144	39
3109	2486	8
528	3106	10
228	2400	25
196	7226	0
284	2115	17
103	3504	15
14	6078	27
227	3716	7
1309	9907	1
1610	5592	11
39	3436	14
321	2591	30
101	5018	9
104	6268	19
187	1804	2
1406	2690	12
134	5021	5
149	6857	11
168	8227	14
3178	6900	4
210	3870	9
8438	4790	12
14	5146	17
103	9566	19
22963	7025	4
1625	7643	6
101	3994	12
10308	7301	15
135	7939	2
1030	7677	11
1085	5910	17
33051	7685	5
110	6318	10
105	3804	9
328	331	15
132	9047	14
123	3241	2
2	9692	17
117	7069	4
12	7165	22
123	3404	30
720	3487	6
9132	5492	17
32924	3881	6
1509	7671	9
20643	2797	3
536	9856	0
103	9688	5
225	6472	4
212	4369	0
176	3550	5
121	8291	12
215	7542	3
11415	698	6
2268	3606	1
26956	3097	2
3473	4182	3
23467	4810	15
6206	2332	7
571	2222	25
121	6400	12
7678	1330	16
133	9497	2
16	6500	10
14	9375	20
106	8558	19
707	9843	9
106	3562	7
125	9999	3
265	23	0
209	7836	6
119	2654	2
742	1402	14
333	2155	1
2	766	2
102	9531	1
7723	1487	10
137	2540	22
103	9979	13
7528	1864	2
487	2024	35
14	6079	15
106	1513	30
105	4920	4
10370	6809	25
101	3832	18
112	1861	11
125	5742	14
5042	9526	4
35654	7977	9
237	7569	19
224	1900	5
452	6798	14
981	9265	25
489	1625	7
204	6984	14
23921	8436	27
126	2754	1
101	8664	12
10234	2237	2
2380	5449	5
14	2424	10
129	5438	10
795	4651	12
14	7737	17
149	5825	21
5177	7687	15
1041	7332	18
143	5403	12
1894	3061	23
127	2532	0
840	385	12
4275	8445	17
6828	2925	9
8	3625	26
11640	7844	31
14	7288	7
268	5911	18
4178	1226	4
120	4370	14
10746	8308	7
101	4989	16
14	3089	19
347	4795	16
12	212	8
806	2920	5
4418	5304	4
21	7265	10
117	2672	3
351	5095	0
440	8320	21
169	8103	1
3526	304	13
1778	9465	12
17419	166	1
164	6420	8
12	2354	13
3161	3547	10
123	8067	5
102	3509	6
26484	3322	28
401	6475	20
14	2328	17
375	4602	6
596	3253	12
110	5863	2
1171	5199	7
144	4251	11
151	4039	1
6564	9236	6
166	9298	14
25670	4743	3
691	6709	6
3516	5933	15
103	7261	8
444	8383	15
103	1776	5
30740	2334	12
110	2080	7
19760	2462	14
16	9931	13
474	6680	2
138	4685	25
108	6885	6
295	3596	0
132	411	6
123	7783	13
14	8938	40
102	8496	6
4703	2309	6
201	1228	7
1559	3524	3
3629	6382	25
26361	2643	1
132	9137	3
399	751	18
12	9747	7
102	794	3
575	5523	3
5093	6297	9
14	412	10
239	9764	8
1009	4234	18
16	7883	7
6578	1539	21
101	8410	9
281	1165	4
2331	9312	3
192	4018	10
9654	9608	19
6860	6012	11
118	3994	5
143	3574	3
131	981	3
239	7082	2
116	7519	4
5211	7550	0
7008	9557	26
132	9015	21
102	633	9
1558	44	8
4877	5051	0
4322	4077	19
17771	4954	5
14	1598	18
114	3574	0
849	8346	8
12749	414	11
23484	3055	6
202	6116	6
642	4201	20
14743	207	19
14	9713	11
120	5238	2
14	945	6
4746	1072	4
19150	9803	7
808	4134	15
482	8973	13
12	9278	11
3680	1506	0
1675	6529	13
20775	814	9
1070	5087	10
1133	2209	5
107	9929	2
102	1086	13
104	6077	9
130	6110	3
107	5835	5
14766	851	15
104	2004	29
4809	9131	4
225	424	30
7646	4604	10
554	5609	7
4551	5122	18
22318	2249	33
245	3789	27
33890	1601	4
112	3338	17
104	6419	24
102	9748	8
114	3889	0
24936	9882	4
12	8851	3
11525	6380	9
205	2447	9
1358	2489	9
39	4804	0
145	125	1
11945	1533	1
109	5408	1
2317	3132	8
31082	9929	1
24619	7727	0
103	7351	4
117	892	10
406	7625	3
12	3606	3
324	9943	22
9528	4736	19
27608	8420	3
129	2354	14
118	7226	21
126	6374	2
136	1834	0
559	3258	8
12	8624	11
8768	698	20
1178	2952	1
333	2151	0
12	5756	14
961	1145	2
139	2214	18
632	2705	2
506	9725	1
33141	6757	10
1869	3766	6
12	7964	29
8786	8022	9
198	4314	5
142	9669	13
166	5515	3
16134	6638	16
14	2690	13
135	2456	7
13	117	5
14	8648	27
1587	2546	3
159	4905	24
23576	2718	32
873	8353	3
14	419	8
110	2078	17
2	2597	0
26435	944	3
215	5774	9
29365	9836	7
127	2396	0
8	2234	4
225	4051	1
11922	1325	15
218	5128	0
691	8622	4
143	294	6
7553	5868	11
14	9856	15
33396	2165	4
14	293	30
807	4667	18
332	3261	20
126	4854	1
8626	4111	16
148	1304	1
11321	5286	17
104	73	7
448	4839	7
161	2217	5
14	5315	30
5542	8734	2
13373	2904	16
186	5840	0
9	7764	4
32795	7849	6
36644	2295	10
34167	9789	13
102	8585	18
32780	8354	29
8	1235	21
356	9043	0
428	6348	17
1083	6221	11
32951	9005	13
6358	8149	18
582	7929	4
105	2217	26
14	7049	7
14	292	10
2235	2192	5
3843	5241	19
8128	3924	10
284	5724	15
637	9106	6
141	6689	25
5670	5885	14
200	9786	4
221	8844	7
107	6610	4
4347	8135	26
3864	8026	5
835	2147	5
378	2991	22
104	3105	2
131	6592	14
14	6890	13
16	5878	8
5887	5946	15
14	7361	19
59	2314	3
12254	9152	2
132	6893	1
12	9324	7
12	1506	8
12	3779	13
103	4725	32
169	1559	18
955	9388	10
1006	4945	7
5653	8542	10
14	1480	20
184	3829	3
7735	5860	1
101	6977	11
2591	1452	14
460	7429	0
36839	9518	13
12	5252	12
187	1976	3
1528	9836	1
9175	6726	4
108	6548	2
9323	8758	10
13601	2743	6
103	2414	6
138	341	9
208	7535	9
1753	6271	2
109	9501	4
12	7119	1
114	3406	0
173	5238	5
12	4334	4
991	5524	1
135	9719	11
105	4712	13
789	764	3
14	2956	9
110	275	12
29793	2663	3
39	4732	0
115	2951	14
247	7426	17
102	4229	17
704	9964	0
299	4731	6
23846	5194	21
230	2344	9
1596	9515	16
289	2797	26
10570	2254	27
112	8502	5
36559	538	11
632	5225	5
131	9066	10
2198	7880	25
621	3668	0
283	9530	18
31442	4452	17
104	5893	9
5777	2407	7
372	6166	11
14	1088	6
23686	2586	1
17553	5845	29
2089	686	4
137	7224	1
636	210	1
2254	2268	16
14	3645	36
185	5626	0
3460	1885	18
118	1134	14
122	1304	2
106	6328	6
255	5241	3
23027	6932	17
1130	5408	2
148	9340	2
677	9689	22
6298	9897	17
9586	1940	3
20900	2462	9
12	6543	3
995	995	2
45	6682	11
206	3848	5
7701	1519	23
118	3464	11
110	4120	6
1881	214	5
131	7332	2
14	2508	11
14758	6259	11
12	7653	11
200	9715	0
2	1121	29
14	2011	33
3017	7667	9
136	1938	0
541	3265	3
106	4858	9
1632	6169	2
103	6818	12
368	1780	1
4161	9312	2
138	1243	9
14	7631	23
1887	5753	12
170	6904	18
14	2923	16
199	666	0
101	8750	10
194	5121	20
2449	5034	13
12	1966	11
324	7816	5
102	5483	10
134	1997	1
7042	2987	4
21215	5655	11
3591	3530	11
102	2056	5
124	1136	6
103	6624	11
3722	9797	5
28570	5968	18
307	1447	10
2484	6025	19
101	4488	7
105	9986	7
101	3307	8
113	2972	6
28931	9020	0
20084	3886	18
283	3509	1
12	4680	11
8398	4671	18
117	5828	7
767	6713	10
260	9178	14
142	5288	1
191	4742	0
120	1671	15
1161	4360	18
153	4125	16
649	1615	9
254	697	2
120	9059	8
118	7268	24
600	7371	0
101	3181	30
202	6710	6
426	9883	16
117	354	5
145	1452	24
579	9315	0
14	4260	3
122	8794	10
2684	3565	24
11444	7554	17
12	8909	14
25130	972	12
3966	1402	13
905	7750	5
2452	396	8
262	9774	9
16	5107	11
108	9787	5
103	7072	9
2611	5415	0
14	6915	16
294	4828	2
7082	5930	4
1261	3678	1
4535	3259	3
10548	8801	24
104	7585	11
166	6284	13
25166	6132	10
203	7423	8
143	5195	5
203	1618	5
101	2753	2
174	4922	12
7417	3031	11
103	5355	4
14	2347	18
12	6285	6
109	7548	1
12	544	11
102	2632	7
102	3462	5
3420	9643	3
257	5465	6
122	7322	6
205	7706	8
535	1977	28
1961	3073	1
187	1972	2
2787	1561	1
22924	3807	30
101	9454	12
11727	2243	1
3268	4486	5
102	9129	11
5656	9245	15
35379	3097	11
148	6877	1
10081	6675	4
6615	3832	13
137	1917	5
1239	6731	0
148	9776	1
6179	3462	13
103	800	8
106	9753	5
1008	9182	24
121	2101	16
119	903	5
104	3492	5
1413	4111	22
24355	1198	16
10148	8147	1
5719	2817	7
5621	4071	1
26762	3353	14
5767	3779	17
2380	4380	15
14	9831	22
2471	887	9
185	5622	1
20872	5320	26
1599	8645	8
132	7017	18
126	4328	33
104	3585	27
319	5901	9
112	3611	14
1502	9266	8
534	7763	31
28902	7120	30
8	8244	3
371	3123	10
233	6275	8
176	2280	5
162	7785	4
11288	8332	6
122	4950	9
6247	9041	8
4945	4796	3
2203	8728	5
108	8114	9
814	2413	11
14	2496	10
101	5804	9
161	525	7
14	6569	30
1185	7609	34
211	1699	8
